_id,RSN,Property Manager,PCODE,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
190715,4155672,PINEDALE PROPERTIES LTD,M2L,2017,2017,1962,PRIVATE,15,Don Valley West,20 CARLUKE CRES,12,154,2017-11-15,70,Evaluation needs to be conducted in 3 years,18,4,3,3,4,4,3,4,3,4,,3,4,5,3,4,3,3,3,3,,N1521,43.76103747,-79.39150282,313594.376,4846563.389
190716,4154221,GREENWIN CORP.,M3L,2017,2017,1972,PRIVATE,7,Humber River-Black Creek,180 CHALKFARM DR,23,263,2017-11-15,58,Evaluation needs to be conducted in 2 years,18,4,4,4,2,3,2,2,2,3,,3,4,2,3,3,3,3,3,2,,W0734,43.72404844,-79.51181503,303832.597,4842454.334
190717,4153613,,M4K,2017,2017,1950,PRIVATE,14,Toronto-Danforth,812 BROADVIEW AVE,3,24,2017-11-15,54,Evaluation needs to be conducted in 1 year,14,2,3,2,2,,2,,3,,,2,2,2,3,3,3,,4,5,,S1424,43.67786345,-79.35881738,316168.205,4837332.934
190718,4153612,TOBIS INVESTMENTS INC.,M4K,2017,2017,1950,PRIVATE,14,Toronto-Danforth,818 BROADVIEW AVE,3,31,2017-11-15,73,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,3,,3,,,4,3,5,4,4,5,,4,5,,S1424,43.67805569,-79.35890185,316161.359,4837354.28
190719,4153577,MAINSTAY HOUSING,M4M,2017,2017,1992,SOCIAL HOUSING,14,Toronto-Danforth,179 BROADVIEW AVE,4,41,2017-11-15,63,Evaluation needs to be conducted in 3 years,19,3,2,4,3,3,3,2,3,3,,3,3,5,3,3,4,3,3,4,3,S1434,43.66110211,-79.35023579,316863.476,4835472.037
190720,4155544,CZAPLA INVESTMENTS LTD.,M8W,2017,2017,1950,PRIVATE,3,Etobicoke-Lakeshore,13 BIRCHLEA AVE,3,14,2017-11-15,61,Evaluation needs to be conducted in 3 years,15,3,3,3,3,3,3,,3,,,3,3,5,3,3,3,,3,2,,W0334,43.59254528,-79.52840702,302488.51,4827835.76
190721,4155543,CZAPLA INVESTMENTS LTD.,M8W,2017,2017,1950,PRIVATE,3,Etobicoke-Lakeshore,15 BIRCHLEA AVE,3,14,2017-11-15,64,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,3,,3,,,3,4,5,3,3,3,,3,3,,W0334,43.59252741,-79.52850188,302478.048,4827838.18
190722,4152699,PAUL THORNTON,M1P,2017,2017,1965,PRIVATE,21,Scarborough Centre,1165 BIRCHMOUNT RD,4,20,2017-11-15,73,Evaluation needs to be conducted in 3 years,17,4,4,4,3,4,5,3,3,,,4,4,5,4,3,2,3,4,3,,E2133,43.74160609,-79.28192822,322349.168,4844427.791
190723,4152700,KOVACS INVESTMENTS LTD,M1P,2017,2017,1960,PRIVATE,21,Scarborough Centre,1169 BIRCHMOUNT RD,4,18,2017-11-15,69,Evaluation needs to be conducted in 3 years,18,4,4,4,4,3,3,3,3,3,,3,2,5,4,3,3,4,4,3,,E2133,43.74182313,-79.28202681,322341.164,4844451.883
190724,4152869,TAM O'SHANTER APARTMENTS,M1T,2017,2017,1979,PRIVATE,22,Scarborough-Agincourt,2249 BIRCHMOUNT RD,5,40,2017-11-15,74,Evaluation needs to be conducted in 3 years,18,4,4,3,4,4,4,4,3,2,,4,3,5,4,4,4,4,4,3,,E2232,43.78031715,-79.29699468,321125.2,4848725.356
190725,4153805,MEGAPRO PROPERTIES,M4P,2017,2017,1930,PRIVATE,12,Toronto-St. Paul's,196 EGLINTON AVE E,4,25,2017-11-15,61,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,2,,3,,3,3,3,5,3,3,3,,3,3,,S1221,43.70834569,-79.3923008,313466.197,4840711.342
190726,4153160,,M6H,2017,2017,1971,PRIVATE,9,Davenport,919 DUFFERIN ST,15,113,2017-11-15,68,Evaluation needs to be conducted in 2 years,18,4,3,4,3,3,3,3,3,3,,4,3,3,4,3,4,4,4,3,,S0934,43.65756325,-79.43400919,310107.154,4835070.126
190727,4155069,,M6E,2017,2017,1959,PRIVATE,9,Davenport,2204 DUFFERIN ST,4,28,2017-11-15,56,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,2,,3,,,3,2,4,3,2,3,2,3,3,,S0922,43.69044271,-79.44838365,308945.447,4838722.081
190728,4155068,,M6E,2017,2017,1959,PRIVATE,9,Davenport,2208 DUFFERIN ST,4,18,2017-11-15,56,Evaluation needs to be conducted in 1 year,16,3,2,3,3,3,2,,3,,,3,2,4,3,2,3,3,3,3,,S0922,43.69068502,-79.44846203,308939.113,4838748.997
190729,4154836,CAPREIT,M2K,2017,2017,1959,PRIVATE,17,Don Valley North,11 DERVOCK CRES,4,77,2017-11-15,71,Evaluation needs to be conducted in 3 years,19,4,3,5,4,4,3,3,4,4,,4,3,5,3,3,3,3,3,3,3,N1729,43.76608884,-79.38041322,314412.519,4847132.58
190730,4156140,,M2M,2017,2017,1996,SOCIAL HOUSING,18,Willowdale,45 CUMMER AVE,4,53,2017-11-15,80,Evaluation needs to be conducted in 3 years,18,4,4,5,4,4,4,3,4,3,4,4,4,5,4,4,4,,4,4,,N1823,43.78710997,-79.41540866,311592.624,4849464.537
190731,4154842,SCHICKEDANZ BROS. PROPERTIES,M2K,2017,2017,1967,PRIVATE,17,Don Valley North,505 CUMMER AVE,13,175,2017-11-15,78,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,4,4,4,4,,3,4,4,4,4,3,4,3,4,4,N1721,43.79215877,-79.39167188,313502.616,4850026.664
190732,4153339,ATLANTIS REALTY SERVICES INC,M5R,2017,2017,1967,PRIVATE,12,Toronto-St. Paul's,640 DAVENPORT RD,5,25,2017-11-15,69,Evaluation needs to be conducted in 3 years,16,4,4,4,3,,2,,3,3,,3,4,5,4,4,3,3,3,3,,S1236,43.67704154,-79.41344598,311763.48,4837235.568
190733,4153994,,M5P,2017,2017,1935,PRIVATE,12,Toronto-St. Paul's,190 COLIN AVE,6,40,2017-11-15,63,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,3,,3,4,,3,2,5,3,3,3,,3,3,,S1227,43.70555319,-79.40285569,312613.742,4840404.134
190734,4269424,,M4M,2017,2017,1950,SOCIAL HOUSING,14,Toronto-Danforth,793 GERRARD ST E,5,28,2017-11-15,59,Evaluation needs to be conducted in 1 year,16,3,3,4,3,3,3,,2,,,3,2,3,3,3,3,,3,3,3,S1434,43.66676482,-79.34563351,317233.48,4836101.799
190735,4153946,IMTRADEX CORP,M5N,2017,2017,1930,PRIVATE,12,Toronto-St. Paul's,779 EGLINTON AVE W,3,17,2017-11-15,63,Evaluation needs to be conducted in 2 years,14,3,3,3,3,,3,,3,,,3,2,5,3,3,3,,3,4,,S1225,43.70099957,-79.42411098,310901.18,4839896.436
190736,4155067,,M6E,2017,2017,1967,PRIVATE,9,Davenport,65 DYNEVOR RD,9,90,2017-11-15,66,Evaluation needs to be conducted in 2 years,18,3,3,3,3,3,3,4,4,4,,3,3,4,3,3,4,3,3,3,,S0922,43.69156391,-79.44913727,308884.626,4838846.609
190737,4154349,GENTILE HOLDINGS LTD,M6L,2017,2017,1960,PRIVATE,5,York South-Weston,2432 KEELE ST,3,12,2017-11-15,68,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,3,,3,,,3,3,5,4,4,4,,4,3,,W0526,43.71110567,-79.47890915,306484.133,4841016.599
190738,4154347,JENNIC INVESTMENTS INC.,M6L,2017,2017,1958,PRIVATE,5,York South-Weston,2440 KEELE ST,3,34,2017-11-15,59,Evaluation needs to be conducted in 2 years,16,3,2,2,3,3,3,,3,,3,3,3,4,3,3,3,,3,3,,W0526,43.71171224,-79.47921788,306459.237,4841083.979
190739,4154337,,M6L,2017,2017,1955,PRIVATE,5,York South-Weston,2548 KEELE ST,3,12,2017-11-15,59,Evaluation needs to be conducted in 2 years,15,2,3,3,2,2,3,,3,,,3,3,5,3,3,3,,3,3,,W0526,43.71571524,-79.48003987,306392.893,4841528.671
190740,4154336,,M6L,2017,2017,1955,PRIVATE,5,York South-Weston,2550 KEELE ST,3,12,2017-11-15,55,Evaluation needs to be conducted in 2 years,15,2,3,3,2,2,3,,2,,,2,3,4,3,3,3,,3,3,,W0526,43.71592426,-79.48008525,306389.231,4841551.892
190741,4155077,PROPERTY SERVICES INC.,M6E,2017,2017,1960,PRIVATE,9,Davenport,524 HARVIE AVE,3,29,2017-11-15,61,Evaluation needs to be conducted in 3 years,15,3,3,3,2,3,3,,3,,,3,3,5,3,3,3,,3,3,,S0921,43.69079715,-79.45585728,308342.955,4838761.115
190742,4155076,PROPERTY SERVICES INC.,M6E,2017,2017,1960,PRIVATE,9,Davenport,526 HARVIE AVE,3,29,2017-11-15,61,Evaluation needs to be conducted in 3 years,15,3,3,3,3,3,3,,3,,,3,3,3,3,3,4,,3,3,,S0921,43.69080794,-79.45621961,308313.746,4838762.298
190743,4155075,LOCKWOOD APARTMENTS LTD,M6E,2017,2017,1958,PRIVATE,9,Davenport,554 HARVIE AVE,4,15,2017-11-15,64,Evaluation needs to be conducted in 3 years,16,3,3,3,3,3,3,,3,,,4,2,5,3,4,3,4,3,2,,S0921,43.69173853,-79.45653928,308287.926,4838865.668
190744,4155021,GREENWIN CORP.,M6C,2017,2017,1971,PRIVATE,12,Toronto-St. Paul's,300 WINNETT AVE,4,35,2017-11-14,66,Evaluation needs to be conducted in 3 years,16,4,3,3,3,4,3,,3,,,3,3,5,3,3,3,3,4,3,,S1223,43.69163611,-79.43449478,310065.019,4838855.446
190745,4155164,CLV GROUP INC,M9N,2017,2017,1962,PRIVATE,5,York South-Weston,2304 WESTON RD,13,97,2017-11-14,70,Evaluation needs to be conducted in 3 years,18,4,3,4,3,3,4,4,4,4,,3,4,4,3,4,3,3,3,3,,W0524,43.7050568,-79.53016401,302353.157,4840345.928
190746,4155163,CLV GROUP INC,M9N,2017,2017,1963,PRIVATE,5,York South-Weston,2336 WESTON RD,10,69,2017-11-14,72,Evaluation needs to be conducted in 3 years,17,4,3,3,3,3,3,,3,4,,4,3,5,4,4,4,4,3,4,,W0524,43.7055799,-79.53098483,302287.028,4840404.065
190747,4155880,PARK PROPERTY MANAGEMENT INC.,M9R,2017,2017,1974,PRIVATE,2,Etobicoke Centre,63 WIDDICOMBE HILL BLVD,17,233,2017-11-14,65,Evaluation needs to be conducted in 3 years,19,3,3,4,3,4,3,4,4,3,,3,2,5,3,4,3,4,2,2,3,W0222,43.67765411,-79.55478121,300348.867,4837335.591
190748,4155878,CASTLEHILL PROPERTY MANAGEMENT,M6A,2017,2017,1960,PRIVATE,8,Eglinton-Lawrence,60 WASDALE CRES,3,11,2017-11-14,59,Evaluation needs to be conducted in 3 years,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,,N0823,43.73067135,-79.43748934,309820.414,4843191.908
190749,4152647,EICHLER PROPERTIES LTD.,M1R,2017,2017,1960,PRIVATE,21,Scarborough Centre,1751 VICTORIA PARK AVE,4,35,2017-11-14,59,Building Audit,16,4,4,3,3,3,3,,3,,,3,3,3,2,2,2,3,3,3,,E2131,43.73921668,-79.30816518,320236.558,4844157.143
190750,4154740,MINTO PROPERTIES INC.,M2P,2017,2017,1963,PRIVATE,15,Don Valley West,199 UPPER CANADA DR,4,119,2017-11-14,74,Evaluation needs to be conducted in 3 years,19,4,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,3,,N1521,43.76014072,-79.39388272,313329.2,4846469.341
190751,4154861,,M4A,2017,2017,1955,PRIVATE,16,Don Valley East,18 TINDER CRES,4,70,2017-11-14,67,Evaluation needs to be conducted in 3 years,17,3,3,5,3,4,2,,3,4,,3,3,4,3,3,4,4,4,2,,N1628,43.72731478,-79.30798685,320253.965,4842834.972
190752,4154860,ROYAL LEPAGE SIGNATURE REALTY,M4A,2017,2017,1960,PRIVATE,16,Don Valley East,20 TINDER CRES,4,59,2017-11-14,75,Evaluation needs to be conducted in 3 years,17,4,4,5,4,3,3,,4,3,,4,3,5,4,4,4,3,4,3,,N1628,43.72691768,-79.30865218,320200.464,4842790.734
190753,4154739,MINTO PROPERTIES INC.,M2P,2017,2017,1963,PRIVATE,15,Don Valley West,16 THE LINKS RD,4,102,2017-11-14,80,Evaluation needs to be conducted in 3 years,19,4,3,4,4,4,3,4,5,4,4,4,4,5,4,4,4,4,4,4,,N1521,43.75150571,-79.40282716,312609.845,4845510.073
190754,4168796,MINTO PROPERTIES INC.,M2P,2017,2017,1963,PRIVATE,15,Don Valley West,24 THE LINKS RD,4,95,2017-11-14,76,Evaluation needs to be conducted in 3 years,19,4,3,3,4,4,3,4,5,4,4,3,4,5,4,4,3,4,4,3,,N1521,43.7510177,-79.40230528,312651.934,4845455.909
190755,4155251,EQUITY RESIDENTIAL INC,M8Y,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,159 STEPHEN DR,4,24,2017-11-14,58,Evaluation needs to be conducted in 3 years,16,3,3,2,3,3,3,,3,,,3,2,3,3,3,3,3,3,3,,W0327,43.63895985,-79.48729343,305809.566,4833001.486
190756,4155253,,M8Y,2017,2017,1960,PRIVATE,3,Etobicoke-Lakeshore,193 STEPHEN DR,3,10,2017-11-14,56,Evaluation needs to be conducted in 3 years,16,3,3,2,3,3,3,,3,,,3,2,3,3,3,3,3,3,2,,W0327,43.64071502,-79.48817859,305737.446,4833198.606
190757,4153605,,M4K,2017,2017,1931,PRIVATE,14,Toronto-Danforth,9 TENNIS CRES,4,54,2017-11-14,72,Evaluation needs to be conducted in 2 years,17,3,3,4,4,4,4,,3,,3,4,2,5,3,4,4,,3,4,4,S1428,43.67260513,-79.3542476,316537.683,4836749.389
190758,4218633,AZURIA GROUP INCORPORATED,M4T,2017,2017,1967,PRIVATE,12,Toronto-St. Paul's,77 ST CLAIR AVE E,20,185,2017-11-14,68,Evaluation needs to be conducted in 2 years,19,4,3,3,3,4,4,3,3,3,,3,3,4,3,4,4,3,3,4,4,S1238,43.68845739,-79.39086632,313582.244,4838506.945
190759,4153750,NORTH EDGE PROPERTIES LTD.,M4T,2017,2017,1970,PRIVATE,12,Toronto-St. Paul's,80 ST CLAIR AVE E,26,307,2017-11-14,72,Evaluation needs to be conducted in 3 years,20,4,3,4,3,4,3,4,3,4,4,3,4,5,3,4,3,4,3,3,4,S1233,43.68914677,-79.39051775,313610.245,4838583.573
190760,4153357,AKELIUS CANADA LTD,M4V,2017,2017,1930,PRIVATE,12,Toronto-St. Paul's,49 ST CLAIR AVE W,7,34,2017-11-14,61,Evaluation needs to be conducted in 2 years,16,3,3,3,3,,3,3,3,3,,3,3,5,3,3,3,,2,3,,S1238,43.68736873,-79.39593793,313173.803,4838384.509
190761,4153895,,M5P,2017,2017,1931,PRIVATE,12,Toronto-St. Paul's,404 SPADINA RD,4,31,2017-11-14,66,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,3,,3,4,4,4,3,4,3,4,3,,3,3,,S1230,43.6882315,-79.41297316,311800.342,4838478.817
190762,4155816,WIGWAMEN INCORPORATED,M1B,2017,2017,2005,SOCIAL HOUSING,25,Scarborough-Rouge Park,20 SEWELLS RD,4,92,2017-11-14,91,Evaluation needs to be conducted in 3 years,18,4,5,4,5,4,4,4,4,4,,5,5,5,5,5,5,,5,5,4,E2524,43.80758652,-79.21678105,327571.272,4851774.676
190763,4153666,,M4E,2017,2017,1930,PRIVATE,19,Beaches-East York,2373 QUEEN ST E,3,27,2017-11-14,64,Evaluation needs to be conducted in 2 years,14,3,3,3,3,,3,,4,,,3,3,4,3,3,3,,3,4,,S1942,43.67232061,-79.28775154,321899.772,4836729.269
190764,4153668,,M4E,2017,2017,1920,PRIVATE,19,Beaches-East York,2449 QUEEN ST E,4,29,2017-11-14,63,Evaluation needs to be conducted in 2 years,14,3,3,3,3,,3,,4,,,3,3,4,3,3,3,,2,4,,S1942,43.67304902,-79.28431491,322176.688,4836810.9
190765,4153669,,M4E,2017,2017,1920,PRIVATE,19,Beaches-East York,2451 QUEEN ST E,4,29,2017-11-14,63,Evaluation needs to be conducted in 2 years,14,3,3,3,3,,3,,4,,,3,3,4,3,3,3,,2,4,,S1942,43.6731276,-79.28409669,322194.262,4836819.675
190766,4155907,,M6E,2017,2017,1960,PRIVATE,8,Eglinton-Lawrence,99 MARLEE AVE,6,59,2017-11-14,56,Evaluation needs to be conducted in 3 years,18,3,2,3,3,3,2,,3,3,2,3,3,5,3,3,2,1,3,3,,N0832,43.70099463,-79.440281,309597.858,4839894.798
190767,4153954,,M5N,2017,2017,1962,PRIVATE,8,Eglinton-Lawrence,21 MAYFAIR AVE,11,138,2017-11-14,72,Evaluation needs to be conducted in 3 years,18,4,3,4,3,3,2,4,4,4,,3,4,5,4,4,3,3,4,4,,N0832,43.70370988,-79.42221367,311053.822,4840197.688
190768,4154734,MINTO PROPERTIES INC.,M2P,2017,2017,1963,PRIVATE,15,Don Valley West,37 LORD SEATON RD,4,49,2017-11-14,74,Evaluation needs to be conducted in 3 years,18,4,3,3,4,4,4,4,3,4,,4,4,5,4,3,3,4,4,3,,N1521,43.75257128,-79.40598551,312355.623,4845627.205
190769,4152773,CANDO APARTMENTS LTD.,M1H,2017,2017,1960,PRIVATE,21,Scarborough Centre,3201 LAWRENCE AVE E,13,123,2017-11-14,81,Evaluation needs to be conducted in 3 years,19,4,4,5,5,4,3,3,4,5,,4,3,5,4,4,4,4,5,3,4,E2136,43.7560005,-79.24091284,325647.504,4846037.34
190770,4152820,RANEE MANAGEMENT,M1G,2017,2017,1964,PRIVATE,24,Scarborough-Guildwood,3801 LAWRENCE AVE E,7,90,2017-11-14,72,Evaluation needs to be conducted in 3 years,17,4,3,3,3,4,4,,3,4,,3,3,5,4,3,4,4,4,3,,E2431,43.76202197,-79.21311519,327883.877,4846712.67
190771,4155508,,M8V,2017,2017,1955,PRIVATE,3,Etobicoke-Lakeshore,2696 LAKE SHORE BLVD W,4,27,2017-11-14,68,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,3,,3,,,4,3,5,4,3,4,,4,3,,W0335,43.60300447,-79.49612195,305097.395,4829006.977
190772,4156035,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1463 KINGSTON RD,3,14,2017-11-14,54,Evaluation needs to be conducted in 1 year,16,2,2,2,2,3,2,,3,,,2,3,4,3,3,3,,3,3,3,E2034,43.6879611,-79.26976689,323354.611,4838512.321
190773,4156237,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1469 KINGSTON RD,3,15,2017-11-14,55,Evaluation needs to be conducted in 2 years,15,3,2,2,2,2,2,,3,,,3,3,4,3,3,4,,3,2,,E2034,43.6882191,-79.26980053,323367.67,4838524.609
190774,4156236,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1475 KINGSTON RD,3,14,2017-11-14,54,Evaluation needs to be conducted in 2 years,16,2,2,2,2,3,2,,3,,,2,3,4,3,3,3,,3,3,3,E2034,43.68817271,-79.26943585,323380.727,4838536.898
190775,4156385,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1481 KINGSTON RD,3,15,2017-11-14,55,Evaluation needs to be conducted in 1 year,16,2,2,2,2,3,3,,3,,,3,3,4,3,3,3,,3,2,3,E2034,43.68842392,-79.26950096,323393.784,4838549.187
190776,4152569,,M1N,2017,2017,1960,PRIVATE,20,Scarborough Southwest,1711 KINGSTON RD,3,18,2017-11-14,68,Evaluation needs to be conducted in 2 years,16,3,3,4,2,3,4,,4,,3,3,3,5,4,3,3,,4,3,,E2034,43.6922339,-79.26301938,323887.837,4838946.94
190777,4155238,,M8Y,2017,2017,1953,PRIVATE,3,Etobicoke-Lakeshore,4 KINSDALE BLVD,4,42,2017-11-14,56,Evaluation needs to be conducted in 2 years,15,3,3,3,2,3,3,,3,,,2,2,3,3,3,3,,3,3,,W0329,43.63618177,-79.48992422,305597.035,4832693.783
190778,4152572,GREENWIN CORP.,M1N,2017,2017,1956,PRIVATE,20,Scarborough Southwest,1150 KINGSTON RD,5,51,2017-11-14,76,Evaluation needs to be conducted in 3 years,18,4,3,4,4,5,4,,4,3,3,4,3,5,4,4,3,4,4,3,,E2033,43.6819387,-79.28081969,322455.983,4837799.251
190779,4152561,ALTIMA PROPERTIES,M1N,2017,2017,1920,PRIVATE,20,Scarborough Southwest,1165 KINGSTON RD,4,21,2017-11-14,54,Evaluation needs to be conducted in 2 years,14,3,2,2,2,,2,,3,,,3,2,5,3,3,3,,3,2,,E2033,43.68196891,-79.27946727,322565.015,4837802.9
190780,4152571,GREENWIN CORP.,M1N,2017,2017,1956,PRIVATE,20,Scarborough Southwest,1200 KINGSTON RD,5,61,2017-11-14,78,Evaluation needs to be conducted in 3 years,18,4,3,4,4,5,4,,4,4,3,4,3,5,4,4,4,4,4,3,,E2033,43.68216859,-79.28028929,322498.681,4837824.907
190781,4156254,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1445 KINGSTON RD,3,14,2017-11-14,54,Evaluation needs to be conducted in 2 years,17,2,2,2,2,3,2,,3,,3,2,3,4,3,3,3,,3,3,3,E2034,43.68765166,-79.27054326,323273.62,4838437.409
190782,4156379,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1449 KINGSTON RD,3,14,2017-11-14,54,Evaluation needs to be conducted in 1 year,16,2,2,2,2,3,2,,3,,,2,3,4,3,3,3,,3,3,3,E2034,43.68779447,-79.27032526,323298.758,4838460.592
190783,4156114,1034523 ONTARIO LTD,M1N,2017,2017,1940,PRIVATE,20,Scarborough Southwest,1457 KINGSTON RD,3,15,2017-11-14,51,Evaluation needs to be conducted in 2 years,16,2,2,2,2,2,2,,3,,,2,3,4,2,3,3,,3,3,3,E2034,43.68800974,-79.27011272,323322.706,4838482.675
190784,4154321,,M6L,2017,2017,1960,PRIVATE,5,York South-Weston,2647 KEELE ST,3,33,2017-11-14,56,Evaluation needs to be conducted in 2 years,15,2,3,3,2,2,3,,2,,,2,3,4,4,2,3,,4,3,,W0523,43.7218557,-79.48081477,306330.299,4842210.82
190785,4154117,ENDERBY DEVELOPMENTS LIMITED,M4K,2017,2017,1970,PRIVATE,14,Toronto-Danforth,60 GOWAN AVE,21,118,2017-11-14,55,Evaluation needs to be conducted in 3 years,19,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3,3,3,2,,S1421,43.68801674,-79.35223524,316696.927,4838461.851
190786,4154118,,M4K,2017,2017,1968,PRIVATE,14,Toronto-Danforth,80 GOWAN AVE,11,88,2017-11-14,64,Evaluation needs to be conducted in 3 years,17,3,3,4,2,3,4,,3,3,,3,2,5,3,3,4,3,3,3,,S1421,43.68815681,-79.35162702,316745.93,4838477.495
190787,4152579,,M1N,2017,2017,1971,PRIVATE,20,Scarborough Southwest,23 GLEN EVEREST RD,3,11,2017-11-14,52,Evaluation needs to be conducted in 2 years,15,3,3,2,2,3,2,,2,,,2,2,3,3,3,3,,3,3,,E2035,43.70001785,-79.2530665,324687.562,4839814.06
190788,4167788,,M1N,2017,2017,1971,PRIVATE,20,Scarborough Southwest,25 GLEN EVEREST RD,3,11,2017-11-14,49,Evaluation needs to be conducted in 2 years,15,2,3,2,2,2,2,,2,,,2,2,3,3,3,3,,3,3,,E2035,43.70011073,-79.2530513,324688.756,4839824.383
190789,4152580,,M1N,2017,2017,1971,PRIVATE,20,Scarborough Southwest,27 GLEN EVEREST RD,3,11,2017-11-14,52,Evaluation needs to be conducted in 2 years,15,3,3,2,2,3,2,,3,,,2,2,3,3,3,2,,3,3,,E2035,43.70055667,-79.25287986,324702.426,4839873.966
190790,4167688,,M1N,2017,2017,1971,PRIVATE,20,Scarborough Southwest,29 GLEN EVEREST RD,3,11,2017-11-14,53,Evaluation needs to be conducted in 2 years,15,2,3,2,3,3,2,,3,,,2,2,3,3,3,3,,3,3,,E2035,43.70067036,-79.25282216,324707.039,4839886.611
190791,4152581,,M1N,2017,2017,1971,PRIVATE,20,Scarborough Southwest,31-33 GLEN EVEREST RD,3,22,2017-11-14,52,Evaluation needs to be conducted in 2 years,15,2,3,2,3,3,2,,3,,,2,2,2,3,3,3,,3,3,,E2035,43.70061372,-79.25224395,324702.93,4839900.186
190792,4154491,EMBEE PROPERTIES LIMITED,M6B,2017,2017,1962,PRIVATE,8,Eglinton-Lawrence,435 GLEN PARK AVE,4,42,2017-11-14,67,Evaluation needs to be conducted in 2 years,18,3,3,5,3,3,3,,3,3,3,3,4,5,4,4,3,3,3,2,,N0826,43.70770572,-79.45442917,308457.083,4840639.629
190793,4156069,M&R PROPERTY MANAGEMENT,M2N,2017,2017,1966,PRIVATE,18,Willowdale,65 ELLERSLIE AVE,6,107,2017-11-14,68,Evaluation needs to be conducted in 3 years,17,3,3,4,3,3,3,,3,3,,4,4,5,3,4,3,4,3,3,,N1824,43.77093222,-79.41566721,311564.371,4847682.02
190794,4154877,,M4A,2017,2017,1959,PRIVATE,16,Don Valley East,10 ELVASTON DR,3,20,2017-11-14,68,Evaluation needs to be conducted in 3 years,17,3,4,5,4,4,2,,4,,3,3,3,5,4,3,2,2,4,3,,N1628,43.73056073,-79.30556216,320448.469,4843196.023
190795,4154703,M&R PROPERTY MANAGEMENT,M2N,2017,2017,1966,PRIVATE,18,Willowdale,55 ELLERSLIE AVE,17,391,2017-11-14,71,Evaluation needs to be conducted in 3 years,18,4,3,4,3,3,3,4,3,3,,4,4,5,3,4,4,4,3,3,,N1824,43.77115091,-79.41475263,311643.273,4847712.184
190796,4153457,,M5B,2017,2017,1995,SOCIAL HOUSING,13,Toronto Centre,80 DUNDAS ST E,15,138,2017-11-14,68,Evaluation needs to be conducted in 2 years,18,4,4,3,3,3,3,4,3,3,,4,3,4,4,2,3,4,4,3,,S1328,43.65651629,-79.37814646,314613.128,4834958.909
190797,4153443,BRADLEY COURT LTD.,M5A,2017,2017,1973,PRIVATE,13,Toronto Centre,280 DUNDAS ST E,11,241,2017-11-14,62,Evaluation needs to be conducted in 2 years,17,3,3,3,3,3,3,3,4,3,,3,3,4,3,3,3,,3,3,,S1328,43.65848117,-79.37192619,315114.503,4835177.935
190798,4152946,MAINSTAY HOUSING,M6P,2017,2017,1997,SOCIAL HOUSING,4,Parkdale-High Park,2750 DUNDAS ST W,6,30,2017-11-14,62,Evaluation needs to be conducted in 2 years,17,3,3,4,3,3,3,3,4,3,,3,3,3,3,3,3,,3,3,,S0429,43.66534658,-79.46092314,307935.755,4835938.396
190799,4152945,MAINSTAY HOUSING,M6P,2017,2017,1992,SOCIAL HOUSING,4,Parkdale-High Park,2767 DUNDAS ST W,6,21,2017-11-14,68,Evaluation needs to be conducted in 2 years,17,3,3,4,4,3,4,3,4,3,,3,3,5,4,3,3,,3,3,,S0429,43.66510058,-79.46159561,307881.369,4835907.097
